Hour,Spot,FD1_down,FD2_down,FD1_up,FD2_up,Spot^2,Spot FD1_down,Spot FD2_down,Spot FD1_up,Spot FD2_up,FD1_down^2,FD1_down FD2_down,FD1_down FD1_up,FD1_down FD2_up,FD2_down^2,FD2_down FD1_up,FD2_down FD2_up,FD1_up^2,FD1_up FD2_up,FD2_up^2
6369,376.019989,49.17726,19.28633,141.88297,116.23973,141391.03212756012,18491.63276425014,7252.04559445037,53350.83281868733,43708.46199596297,2418.4029011075995,948.4488648557999,6977.4157052621995,5716.351424539799,371.9625248689,2736.4017808001,2241.8377918909,20130.7771760209,16492.4381243981,13511.674830472899
6370,350.920013,38.6064,15.78098,0.0,113.15826,123144.85552392015,13547.7583898832,5537.861706752739,0.0,39709.49807025738,1490.45412096,609.246826272,0.0,4368.633048864,249.0393297604,0.0,1785.7482378948,0.0,0.0,12804.7918062276
6371,338.559998,27.80502,15.30797,0.0,113.10781,114622.87224576001,9413.66751558996,5182.66629258406,0.0,38293.77992738438,773.1191372003999,425.6384120094,0.0,3144.9649192061997,234.3339455209,0.0,1731.4509622456999,0.0,0.0,12793.3766829961
6372,318.160004,27.57257,15.41379,0.0,111.77257,101225.78814528002,8772.48898149028,4904.05148805516,0.0,35561.56131829028,760.2466164048999,424.9978037403,0.0,3081.8570104049,237.58492216410002,0.0,1722.8389217403,0.0,0.0,12493.1074044049
6373,295.299988,28.97888,15.41379,0.0,110.79874,87202.08291280014,8557.46291625344,4551.69200203452,0.0,32718.866592415117,839.7754860544001,446.6743707552,0.0,3210.8233906112,237.58492216410002,0.0,1707.8285106246,0.0,0.0,12276.3607855876
6374,324.920013,29.53795,15.41379,0.0,111.145,105573.01484792016,9597.47109799335,5008.24884717927,0.0,36113.234844884995,872.4904902024999,455.2917583305,0.0,3282.99545275,237.58492216410002,0.0,1713.16568955,0.0,0.0,12353.211024999999
6375,330.76001,21.72249,15.41379,0.0,111.06161,109402.18421520012,7184.931009624901,5098.2653345379,0.0,36734.739234216104,471.8665718001,334.8258991371,0.0,2412.5347126089,237.58492216410002,0.0,1711.8803336019,0.0,0.0,12334.681215792101
6376,372.140015,23.17434,15.38901,0.0,110.69403,138488.19076420023,8624.0992352151,5726.86641223515,0.0,41193.67798461045,537.0500344356001,356.63015000340005,0.0,2565.2610871902,236.8216287801,0.0,1703.4715346103,0.0,0.0,12253.1682776409
6377,422.089996,25.21197,15.41379,0.0,115.71305,178159.96472328,10641.72031645212,6506.00655944484,0.0,48841.3208116478,635.6434312809,388.6120110663,0.0,2917.3539452085,237.58492216410002,0.0,1783.5766529595,0.0,0.0,13389.5099403025
6378,460.130005,32.55343,15.35683,147.50834,116.52699,211719.62150130002,14978.809908667148,7066.13826468415,67873.0132217417,53617.564491334946,1059.7258047649,499.9174904269,4801.9024206062,3793.3532120757,235.83222764890002,2265.2605009622002,1789.4851758417,21758.7103695556,17188.7028600966,13578.5393984601
6379,473.019989,34.67797,18.26817,0.0,117.65709,223747.90999356014,16403.37298794233,8641.20957245013,0.0,55654.15541757201,1202.5616033209,633.5030512149001,0.0,4080.1090373073002,333.72603514890005,0.0,2149.3797218253003,0.0,0.0,13843.1908272681
6380,435.609985,45.86521,17.75266,0.0,118.84458,189756.05903170022,19979.343440121847,7733.235956310099,0.0,51769.8857111313,2103.6174883441,814.2294789585999,0.0,5450.8316190618,315.15693707559996,0.0,2109.8074215827996,0.0,0.0,14124.034195376398
6381,395.480011,37.19503,18.39333,111.76073,118.62045,156404.43910056012,14709.890873545331,7274.19435072663,44199.134729768026,46912.01687082495,1383.4702567009,684.1404611499,4156.943705171901,4412.091196363501,338.3145884889,2055.6519879309,2181.8250815984998,12490.460770132899,13257.1080849285,14070.811158202501
6382,381.859985,56.24685,18.92243,114.15137,118.20974,145817.04814420023,21478.42129729725,7225.718835963549,43589.84043592945,45139.5695432539,3163.7081349225004,1064.3270818455,6420.6549856845,6648.925514319,358.0583571048999,2160.0213082290998,2236.8155304681995,13030.5352728769,13493.8037683438,13973.5426308676
6383,360.929993,69.03315,19.39789,126.16453,117.42632,130270.45984698007,24916.134346267954,7001.2803019147705,45536.562929748296,42382.68085561576,4765.575798922501,1339.0974500535,8709.5349241695,8106.308762508001,376.2781364521,2447.3256748417,2277.8228384648,15917.488630120899,14815.0364724296,13788.9406287424
6384,377.940002,90.17591,28.84993,0.0,108.94051,142838.64511176,34081.08360575182,10903.54260189986,0.0,41172.97656728102,8131.694744328101,2601.5686911863,0.0,9823.8096251141,832.3184610049001,0.0,3142.9260876643,0.0,0.0,11868.0347190601
6385,344.119995,91.32432,28.84845,0.0,106.45556,118418.57095880003,31426.524541778403,9927.328469757751,0.0,36633.4867749222,8340.1314234624,2634.565079304,0.0,9721.9816272192,832.2330674025,0.0,3071.077899882,0.0,0.0,11332.7862549136
6386,312.029999,106.01803,29.19009,0.0,106.40004,97362.72027593998,33080.80579488197,9108.18375350991,0.0,33200.00437479996,11239.822685080899,3094.6758373227,0.0,11280.3226327212,852.0613542081,0.0,3105.8267436036003,0.0,0.0,11320.9685120016
6387,307.230011,103.47176,28.61338,0.0,106.55834,94390.27965906012,31789.62996298936,8790.88905214718,0.0,32737.91997034174,10706.405117497601,2960.6767881488,0.0,11025.778982478401,818.7255150244,0.0,3048.9942745892,0.0,0.0,11354.6798235556
6388,306.290009,121.7493,28.1776,0.0,107.57407,93813.56961322008,37290.5941927437,8630.5173575984,0.0,32948.86286846663,14822.892050490002,3430.6030756800005,0.0,13097.067720651,793.9771417600001,0.0,3031.1791148320003,0.0,0.0,11572.180536364902
6389,312.73999,121.48421,27.75672,2.35222,107.27741,97806.30134520009,37992.9706205579,8680.636335232799,735.6332592778,33549.9361306259,14758.4132793241,3372.0032013912005,285.75758844620003,13032.5114046961,770.4355051584001,65.28991191840001,2977.6690316952004,5.5329389284,252.3400693502,11508.4426963081
6390,345.200012,83.20804,19.25556,2.76,115.25617,119163.04828480016,28723.41640649648,6647.01954306672,952.75203312,39786.43126707404,6923.577920641599,1602.2174067023998,229.65419039999998,9590.2400036068,370.7765909136,53.14534559999999,2219.3220968051996,7.617599999999999,318.10702919999994,13283.9847230689
6391,371.779999,90.88333,18.65585,0.0,114.45091,138220.36765643998,33788.60433651667,6935.87189434415,0.0,42550.559205349084,8259.7796718889,1695.5057719805002,0.0,10401.6798223303,348.0407392225,0.0,2135.1790093235,0.0,0.0,13099.010799828098
6392,370.660004,20.59247,18.40266,0.0,110.67154,137388.83856528002,7632.80501256988,6821.130029210641,0.0,41021.513459086156,424.04982070089994,378.95622397019997,0.0,2279.0003673037995,338.65789507560004,0.0,2036.6507222963999,0.0,0.0,12248.189765971598
6393,375.149994,20.58337,18.42224,0.0,111.20205,140737.51799820003,7721.85113199978,6911.10322546656,0.0,41717.4483902877,423.67512055689997,379.1917821488,0.0,2288.9129399085,339.3789266176,0.0,2048.590853592,0.0,0.0,12365.8959242025
6394,369.929993,13.94372,18.44526,0.0,110.21792,136848.19972098008,5158.200241993961,6823.454902683181,0.0,40772.914374074564,194.42732743840003,257.19554076720004,0.0,1536.8478154624001,340.22761646760006,0.0,2032.9981910592003,0.0,0.0,12147.989889126402
6395,363.48999,15.33856,15.98772,2.76,112.32458,132124.97283020007,5575.413021014399,5811.3761829228,1003.2323723999998,40828.860460954194,235.2714228736,245.22860248319998,42.334425599999996,1722.8973098048,255.60719079839998,44.12610719999999,1795.8139341576,7.617599999999999,310.0158408,12616.8112721764
6396,330.0,17.047,16.09328,0.0,112.148,108900.0,5625.51,5310.7824,0.0,37008.84,290.600209,274.34214416000003,0.0,1911.786956,258.9936611584,0.0,1804.82916544,0.0,0.0,12577.173904
6397,298.290009,17.00654,16.19721,0.0,112.2554,88976.92946922008,5072.8809696588605,4831.46591667489,0.0,33484.6642762986,289.22240277160006,275.45849975339996,0.0,1909.075950316,262.3496117840999,0.0,1818.2242874339997,0.0,0.0,12601.274829159998
6398,299.0,16.98621,16.23442,0.0,112.3028,89401.0,5078.87679,4854.09158,0.0,33578.5372,288.5313301641,275.7612673482,0.0,1907.598944388,263.5563927364,0.0,1823.1708223760002,0.0,0.0,12611.918887840002
6399,317.109985,17.00654,15.88207,0.0,111.86134,100558.74258670022,5392.9436443019,5036.3629794689505,0.0,35472.3478494799,289.22240277160006,270.0990587378,0.0,1902.3743531636,252.2401474849,0.0,1776.5896321738,0.0,0.0,12512.9593865956
6400,357.0,17.00654,16.05374,0.0,111.98346,127449.0,6071.33478,5731.18518,0.0,39978.095219999996,289.22240277160006,273.0185714596,0.0,1904.4511918284,257.72256798760003,0.0,1797.7533511404001,0.0,0.0,12540.295313571598
6401,374.470001,17.00654,16.36297,0.0,113.02959,140227.78164894003,6368.439050806541,6127.441392262971,0.0,42326.19068032959,289.22240277160006,278.27750382380003,0.0,1922.2422435186002,267.74678722090005,0.0,1849.4997902823,0.0,0.0,12775.6882155681
6402,409.630005,13.22727,17.18214,112.63205,112.82267,167796.7409963,5418.28667623635,7038.3200941107,46137.46720466025,46215.55087621335,174.96067165290003,227.27280495780002,1489.8145360035003,1492.3359182109002,295.2259349796,1935.2596515870002,1938.5349111138,12685.978687202502,12707.4486085735,12728.954865928901
6403,427.76001,13.22727,16.97268,108.10312,112.77057,182978.62615520012,5658.0971474727,7260.2337665268005,46242.1916922312,48238.7401509057,174.96067165290003,224.5022209836,1429.9091560824002,1491.6467774439002,288.0718663824,1834.7996627616,1914.0187980276003,11686.2845537344,12190.850461178401,12717.201458124902
6404,407.679993,13.22727,17.2658,112.28225,111.96664,166202.97669248006,5392.493341009111,7038.921223139399,45775.22689402426,45646.55901143352,174.96067165290003,228.379398366,1485.1876369575002,1481.0129782728,298.10784964,1938.6428720499998,1933.193612912,12607.303665062502,12571.86626414,12536.5284728896
6405,371.549988,13.22727,19.64526,82.39331,113.49468,138049.39358280014,4914.59200977276,7299.19611725688,30613.23334178028,42168.94699206384,174.96067165290003,259.8531582402,1089.8385575637,1501.2247759236002,385.9362404676,1618.6379972106001,2229.6324972168,6788.6575327560995,9351.2023525908,12881.042388302401
6406,362.730011,13.22727,19.58794,0.0,114.53422,131573.0608800601,4797.92779259997,7105.13369166734,0.0,41544.99888047642,174.96067165290003,259.0949711238,0.0,1514.9750521794,383.6873934436,0.0,2243.4894293068,0.0,0.0,13118.0875510084
6407,314.970001,13.95044,18.11327,56.57115,115.03299,99206.10152994002,4393.970100750441,5705.13667001327,17818.21517207115,36231.94097533299,194.61477619360002,252.68808633880002,789.192433806,1604.7608250156,328.0905500929,1024.6885141605,2083.6236067772998,3200.2950123225005,6507.5485322385,13232.5887883401
6408,268.660004,35.11767,27.48545,172.89181,115.13567,72178.19774928002,9434.71336267068,7384.2411069418,46449.11436616724,30932.349562742682,1233.2507462288997,965.2249629014999,6071.557529282699,4043.2964642888996,755.4499617025,4752.0091991644995,3164.5557010015,29891.577965076096,19906.0143818627,13256.2225063489
6409,230.0,54.33311,28.19612,155.30484,116.47536,52900.0,12496.6153,6485.1076,35720.1132,26789.3328,2952.0868422720996,1531.9828895332,8438.1949552524,6328.468547169599,795.0211830544,4378.9939052208,3284.1532276032,24119.593327425602,18089.1871487424,13566.509487129599
6410,215.240005,55.25396,32.52996,151.45156,116.04222,46328.25975240002,11892.8626266698,7001.7487530498,32598.4345316578,24976.9280130111,3053.0000956815998,1797.4091086416001,8368.2984381776,6411.7921821912,1058.1982976016002,4926.713188737601,3774.8487749112005,22937.5750264336,17574.7752448632,13465.7968225284
6411,215.160004,54.8564,28.8347,156.12235,113.80727,46293.82732128001,11802.903243425599,6204.0741673388,33591.2854504894,24486.77266842908,3009.2246209600003,1581.7678370800002,8564.31008054,6243.057126028,831.4399240900001,4501.741125545001,3281.5984882690004,24374.188169522502,17767.858439484502,12952.094704852901
6412,194.399994,54.99941,27.69612,163.11822,113.57945,37791.357667200034,10691.884974003538,5384.12556182328,31710.18098929068,22079.8443985233,3024.9351003480997,1523.2702592891999,8971.405860250201,6246.802738124499,767.0750630544001,4517.7417953064005,3145.710076734,26607.553695968403,18526.877712579,12900.291462302499
6413,197.600006,54.95336,25.62032,185.89302,116.26901,39045.76237120004,10858.784265720162,5062.57538572192,36732.46186735812,22974.75707361406,3019.8717752896005,1407.9226682752,10215.446049547201,6389.3727633736,656.4007969024,4762.6386581664,2978.8492422831996,34556.2148847204,21613.5974013102,13518.482686380099
6414,228.139999,44.01979,17.14078,175.6356,119.67682,52047.859143719994,10042.67484658021,3910.49753205922,40069.5056083644,27303.06959512318,1937.7419116441001,754.5335360362,7731.442228524001,5268.1484842678,293.80633900839996,3010.531179768,2051.3540427196,30847.863987360004,21019.510086792,14322.5412453124
6415,239.899994,68.49376,15.70566,119.91305,120.884,57552.00712120003,16431.652613037437,3767.78773976604,28767.1399755217,29000.070874696,4691.395158937599,1075.7397066816,8213.295667568,8279.79968384,246.6677560356,1883.313592863,1898.56300344,14379.1395603025,14495.5691362,14612.941456
6416,278.73999,77.77027,15.70566,195.16566,117.8156,77695.9820252001,21677.684282097296,4377.7955113434,54400.4741167434,32839.919165843996,6048.214895872899,1221.4334187282,15178.0860729282,9162.551022212,246.6677560356,3065.2054996356,1850.371756296,38089.6348432356,22993.559332296,13880.515603360001
6417,291.600006,77.84587,15.70566,195.52973,118.39165,85030.56349920004,22699.85615907522,4579.77055023396,57016.47044117838,34523.0058503499,6059.979476056901,1222.6207666242,15221.1819427151,9216.3009949855,246.6677560356,3070.9234592718,1859.419001739,38231.8753138729,23149.0873587545,14016.582789722499
6418,271.970001,77.82144,15.70566,198.95238,117.08118,73967.68144394002,21165.09711462144,4271.46836590566,54109.078987552384,31842.568641681184,6056.176523673599,1222.2370773503999,15482.7607030272,9111.4260244992,246.6677560356,3124.6784364708,1838.8372054788001,39582.0495076644,23293.5794142084,13708.0027101924
6419,277.0,89.21588,15.74876,143.05342,116.94773,76729.0,24712.798759999998,4362.4065200000005,39625.79734,32394.521210000003,7959.4732441744,1405.0394823088,12762.6367523096,10433.5946459524,248.02344153760004,2252.9139787592,1841.7817323148001,20464.280973696397,16729.7727377366,13676.7715521529
