Hour,Spot,FD1_down,FD2_down,FD1_up,FD2_up,FD1_up_percentage,FD2_up_percentage,FD1_down_percentage,FD2_down_percentage,FD_act_up,FD_act_down
3631,249.679993,83.88889,101.50568,143.6712,137.82252,0.14358108108108109,0.856418918918919,0.14563106796116507,0.8543689320388349,0.0001310958333333,4.531388888888168e-05
3632,246.360001,15.0,101.50568,130.83888,140.05452,0.1195945945945946,0.8804054054054055,0.19142419601837674,0.8085758039816233,0.0,0.000494436111111
3633,228.820007,15.0,101.50568,98.03751,138.30316,0.11722972972972974,0.8827702702702703,0.19142419601837674,0.8085758039816233,0.0,0.0003971124999999
3634,211.800003,15.0,101.35721,108.81485,138.40146,0.13783783783783782,0.8621621621621621,0.19069412662090007,0.8093058733790999,3.472222222337488e-09,0.0
3635,206.600006,16.38889,101.36056,125.51977,139.14442,0.13445945945945945,0.8655405405405405,0.145044319097502,0.854955680902498,3.4030555555543746e-05,0.0006786256944444
3636,189.770004,16.38889,101.3598,110.79435,140.00112,0.13429054054054054,0.8657094594594594,0.145044319097502,0.854955680902498,0.0006853486111109,0.0
3637,184.860001,16.38889,101.36442,134.20535,139.99588,0.13158783783783784,0.8684121621621622,0.145044319097502,0.854955680902498,0.0,0.004837989583333
3638,184.860001,16.38889,101.50568,127.3541,139.72139,0.13344594594594594,0.8665540540540541,0.14563106796116507,0.8543689320388349,0.0,0.000978353472222
3639,180.039993,16.38889,101.50568,123.68159,140.13617,0.11875,0.8812500000000001,0.14563106796116507,0.8543689320388349,0.0009035944444444,0.0
3640,181.600006,16.38889,101.50568,133.31855,140.54099,0.11858108108108109,0.8814189189189189,0.14563106796116507,0.8543689320388349,0.0001613340277777,0.0
3641,199.710007,16.38889,101.50568,110.88062,140.9904,0.11706081081081081,0.8829391891891892,0.14563106796116507,0.8543689320388349,0.0013957249999998,0.0005137930555554
3642,229.919998,16.38889,101.50568,139.28973,140.26542,0.11722972972972974,0.8827702702702703,0.14563106796116507,0.8543689320388349,9.652777777733077e-08,0.0003091999999999
3643,251.979996,16.38889,101.50568,124.03903,140.53037,0.12077702702702703,0.879222972972973,0.14563106796116507,0.8543689320388349,0.0,0.0
3644,257.709991,16.38889,101.50568,127.3986,140.03313,0.1231418918918919,0.8768581081081082,0.14563106796116507,0.8543689320388349,0.0,1.3194444444191651e-08
3645,262.600006,16.38889,101.50568,137.27377,138.51285,0.11097972972972973,0.8890202702702702,0.14563106796116507,0.8543689320388349,0.0,2.0797222222215992e-05
3646,250.0,20.0,96.61765,108.38327,138.32876,0.11875,0.8812500000000001,0.04145936981757877,0.9585406301824212,0.0,0.0
3647,230.330002,20.0,96.61765,98.73998,137.87258,0.11858108108108109,0.8814189189189189,0.04145936981757877,0.9585406301824212,0.0,0.0
3648,191.0,90.0,84.40214,109.78499,139.38632,0.11097972972972973,0.8890202702702702,0.08169934640522876,0.9183006535947712,0.0,8.250138888887716e-05
3649,172.210007,83.375,84.40214,105.10637,126.03864,0.13496621621621624,0.8650337837837838,0.06644518272425248,0.9335548172757475,6.388888888844394e-08,0.0
3650,168.979996,83.375,84.40214,90.65297,127.31704,0.10912162162162162,0.8908783783783784,0.06644518272425248,0.9335548172757475,0.006519305555555,3.47222222221413e-07
3651,161.619995,89.76923,84.63899,89.58676,128.01872,0.11114864864864864,0.8888513513513514,0.1050080775444265,0.8949919224555735,0.0,6.190972222216552e-06
3652,147.979996,90.0,84.63899,96.59993,127.56144,0.12466216216216215,0.8753378378378379,0.08278145695364239,0.9172185430463576,0.0,0.0
3653,148.389999,40.0,94.23413,105.87949,142.82679,0.12280405405405406,0.8771959459459459,0.19745222929936307,0.802547770700637,0.0,1.444791666665927e-05
3654,204.619995,15.0,96.05611,116.66591,143.36181,0.13783783783783782,0.8621621621621621,0.1890243902439024,0.8109756097560975,1.250000000002021e-08,0.0
3655,223.100006,15.0,96.05742,136.8055,143.68654,0.13783783783783782,0.8621621621621621,0.1890243902439024,0.8109756097560975,0.0,0.0002257909722222
3656,218.130005,15.0,95.95634,134.90468,142.56821,0.13783783783783782,0.8621621621621621,0.1890243902439024,0.8109756097560975,0.0,0.0006139208333332
3657,188.759995,15.0,96.25996,104.63136,144.82564,0.10962837837837838,0.8903716216216216,0.19047619047619047,0.8095238095238094,4.701388888886567e-05,0.0
3658,170.139999,15.0,96.25996,116.67281,145.54831,0.1099662162162162,0.8900337837837837,0.19047619047619047,0.8095238095238094,0.0002055569444444,0.0
3659,162.309998,15.0,96.25996,110.80156,145.32202,0.10912162162162162,0.8908783783783784,0.19047619047619047,0.8095238095238094,0.0,1.965277777777145e-05
3660,156.899994,15.0,96.12158,109.04814,146.32614,0.10082756291167033,0.8991724370883296,0.18974751338944146,0.8102524866105585,0.0003737638888888,0.0
3661,149.139999,15.0,96.13862,106.13605,147.34566,0.11537162162162162,0.8846283783783785,0.18974751338944146,0.8102524866105585,0.0012726256944443,0.0
3662,146.850006,15.0,96.12823,119.59753,147.47281,0.09712837837837837,0.9028716216216216,0.18974751338944146,0.8102524866105585,0.0,0.0
3663,148.880005,15.0,96.25996,104.99851,147.21861,0.09773801485482782,0.9022619851451722,0.19047619047619047,0.8095238095238094,5.456944444440164e-06,0.0
3664,158.130005,15.0,96.25996,99.71812,147.70585,0.09611486486486487,0.9038851351351351,0.19047619047619047,0.8095238095238094,0.0004126194444443,0.0
3665,166.190002,15.0,96.25996,104.60484,146.44899,0.08192567567567567,0.9180743243243243,0.19047619047619047,0.8095238095238094,0.000561448611111,0.000418529861111
3666,179.199997,20.0,96.25996,109.17416,145.69805,0.0815465135910856,0.9184534864089144,0.19047619047619047,0.8095238095238094,0.0,0.0
3667,175.600006,20.0,96.25996,84.46514,145.87313,0.08091216216216215,0.9190878378378379,0.19047619047619047,0.8095238095238094,0.000351442361111,0.0003914097222221
3668,174.970001,20.0,96.25996,90.4918,145.84365,0.08403502862916808,0.915964971370832,0.19047619047619047,0.8095238095238094,0.0,9.000138888886314e-05
3669,175.080002,41.81208,96.25996,107.42005,142.78896,0.10777027027027027,0.8922297297297298,0.22041420118343194,0.779585798816568,0.0,0.002433677083333
3670,173.350006,190.0,95.97645,111.53198,145.61556,0.08091216216216215,0.9190878378378379,0.08305647840531562,0.9169435215946844,0.0002833722222221,5.83333333330987e-08
3671,170.600006,190.0,95.97645,103.51091,145.71294,0.08125,0.91875,0.08305647840531562,0.9169435215946844,0.0007875743362089,0.0
3672,175.559998,106.66667,94.89374,136.4156,128.87705,0.10777027027027027,0.8922297297297298,0.12458471760797342,0.8754152823920266,0.0002475062499999,0.0001250868055555
3673,162.789993,106.66667,94.89374,131.20594,118.57716,0.11368243243243242,0.8863175675675676,0.12458471760797342,0.8754152823920266,0.0011697118055554,5.885277777776624e-05
3674,157.089996,106.66667,94.89374,124.93217,121.90169,0.09864864864864864,0.9013513513513514,0.12458471760797342,0.8754152823920266,0.0,1.388888888885652e-06
3675,159.289993,117.5,95.30828,119.42431,121.86772,0.10337837837837838,0.8966216216216215,0.16155088852988692,0.838449111470113,0.0,0.0014839451388887
3676,161.369995,110.0,94.89374,129.71217,121.79112,0.09898648648648649,0.9010135135135134,0.12458471760797342,0.8754152823920266,0.0,0.0
3677,161.429993,130.0,94.89374,156.35931,129.9189,0.11334459459459459,0.8866554054054053,0.12458471760797342,0.8754152823920266,5.3472222222418334e-08,0.0003791833333332
3678,209.830002,130.0,96.05345,162.22157,130.41374,0.11283783783783784,0.8871621621621623,0.12406947890818858,0.8759305210918115,4.70034722222105e-05,9.138888888878446e-07
3679,225.110001,130.0,96.04802,170.00528,130.74778,0.11097972972972973,0.8890202702702702,0.12406947890818858,0.8759305210918115,1.254861111107767e-06,0.0
3680,217.179993,130.0,96.00297,158.7982,128.4571,0.11418918918918917,0.8858108108108108,0.12406947890818858,0.8759305210918115,0.0003237597222221,4.680555555546128e-07
3681,197.119995,130.0,96.00297,143.04317,130.21512,0.11182432432432433,0.8881756756756756,0.12406947890818858,0.8759305210918115,0.0039410763888886,0.0
3682,179.970001,130.0,95.6274,147.80712,129.17431,0.11418918918918917,0.8858108108108108,0.12355848434925865,0.8764415156507414,0.0,0.0
3683,161.850006,15.0,95.06909,175.08473,130.45624,0.11097972972972973,0.8890202702702702,0.18759455370650527,0.8124054462934946,0.000252092361111,0.0
3684,161.669998,15.0,94.2933,164.91236,129.84186,0.11368243243243242,0.8863175675675676,0.18548990276738966,0.8145100972326103,0.0002308416666666,0.0
3685,150.229996,15.0,94.24532,168.90347,131.40284,0.11402027027027027,0.8859797297297297,0.18548990276738966,0.8145100972326103,1.326388888888166e-05,0.0001430326388888
3686,151.960007,15.0,95.65371,172.1374,131.16821,0.11385135135135135,0.8861486486486487,0.1890243902439024,0.8109756097560975,0.0,0.0002368055555554
3687,155.139999,15.0,96.25996,161.85127,131.58628,0.10777027027027027,0.8922297297297298,0.19047619047619047,0.8095238095238094,9.20833333332026e-07,4.852291666665861e-05
3688,163.089996,15.0,96.01506,160.02552,130.7446,0.11418918918918917,0.8858108108108108,0.18974751338944146,0.8102524866105585,9.412777777775271e-05,0.0
3689,169.350006,15.0,95.65752,164.60295,131.10148,0.11216216216216217,0.8878378378378379,0.1890243902439024,0.8109756097560975,9.101249999998926e-05,0.0001835694444444
3690,216.309998,15.0,95.65752,147.0741,131.02188,0.11402027027027027,0.8859797297297297,0.1890243902439024,0.8109756097560975,4.456249999993883e-06,0.0
3691,225.0,15.0,96.25996,142.56188,131.87692,0.09712837837837837,0.9028716216216216,0.19047619047619047,0.8095238095238094,0.0,0.0001231708333333
3692,221.830002,15.0,96.25996,143.31318,130.87601,0.11300675675675677,0.8869932432432432,0.19047619047619047,0.8095238095238094,0.0,4.361111111103908e-07
3693,212.860001,15.0,96.25996,144.60191,129.34311,0.10506756756756758,0.8949324324324324,0.19047619047619047,0.8095238095238094,0.0,0.0
3694,208.350006,0.0,98.38704,163.87159,131.51054,0.10304054054054054,0.8969594594594594,0.0,1.0,0.0,0.0
3695,178.770004,0.0,98.38704,148.05637,130.89478,0.1108108108108108,0.8891891891891891,0.0,1.0,0.0,0.0
3696,175.809998,51.83036,93.91952,172.85264,133.79447,0.13564189189189188,0.8643581081081081,0.18390804597701146,0.8160919540229885,0.0017268902777775,7.131944444433497e-07
3697,167.970001,27.27678,93.91952,171.61535,122.34536,0.15658783783783783,0.8434121621621622,0.18390804597701146,0.8160919540229885,0.0,3.068958333332292e-05
3698,166.919998,27.27678,93.91952,166.08292,122.35988,0.0942370424066691,0.905762957593331,0.18390804597701146,0.8160919540229885,0.0,0.0
3699,157.050003,27.27678,93.91952,108.86011,122.34909,0.034629522151286514,0.9653704778487135,0.18390804597701146,0.8160919540229885,0.0,4.679166666662719e-06
3700,155.5,27.27678,93.91952,106.54419,122.38531,0.014601420678768746,0.9853985793212313,0.18390804597701146,0.8160919540229885,0.0,0.0
3701,156.009995,27.27678,93.91952,0.0,132.93624,0.0,1.0,0.18390804597701146,0.8160919540229885,0.0,0.0
3702,159.800003,47.05128,93.79905,0.0,133.24063,0.0,1.0,0.18978102189781018,0.8102189781021898,0.0,0.0
3703,169.860001,20.05236,93.43013,0.0,133.72744,0.0,1.0,0.15916666666666668,0.8408333333333334,0.0,0.0
3704,180.0,20.05263,93.14495,101.72881,131.42566,0.04348659003831418,0.9565134099616859,0.15715467328370553,0.8428453267162944,0.0,0.0003277437499999
3705,178.5,20.10471,93.42948,90.71964,132.96821,0.057202189918821984,0.9427978100811781,0.15916666666666668,0.8408333333333334,0.0,0.0
3706,163.330002,15.22727,93.00405,101.54916,132.26056,0.056152251742980976,0.9438477482570191,0.14666666666666667,0.8533333333333334,0.0,0.0
3707,139.979996,15.0,92.18378,108.28557,133.10308,0.049734244495064535,0.9502657555049354,0.14169381107491855,0.8583061889250814,0.0001068430555555,0.0
3708,135.139999,15.0,92.26921,114.1161,133.35998,0.06314602518323624,0.9368539748167637,0.14169381107491855,0.8583061889250814,0.0004602347222221,0.0004120597222221
3709,114.279999,15.0,92.18638,125.77262,134.44947,0.06123987186734501,0.9387601281326549,0.14169381107491855,0.8583061889250814,0.0,0.0012013298611109
3710,94.860001,15.0,92.59042,109.87743,134.68949,0.04276632633403968,0.9572336736659602,0.14344600164880458,0.8565539983511954,5.673611111110175e-05,0.0
3711,118.989998,48.84,93.57246,135.71727,136.03113,0.004278490859587709,0.9957215091404122,0.19936204146730463,0.8006379585326954,0.0,0.0
3712,141.419998,20.05236,93.43013,134.96732,135.5582,0.018926829268292682,0.9810731707317073,0.15916666666666668,0.8408333333333334,0.0033339652777773,8.302083333328664e-06
3713,158.919998,20.05263,93.28772,59.594,135.48188,0.0009912767644726407,0.9990087232355274,0.15780730897009965,0.8421926910299004,0.0,0.0
3714,179.830002,47.05128,93.79925,140.356,134.77133,0.020624631703005304,0.9793753682969947,0.18978102189781018,0.8102189781021898,0.0,0.0
3715,199.029999,47.05128,93.91952,81.89577,134.50495,0.03040343013057883,0.9695965698694211,0.19055374592833874,0.8094462540716613,0.0,1.6780555555549903e-05
3716,209.240005,47.05128,93.91952,247.14286,134.57032,0.06572769953051644,0.9342723004694836,0.19055374592833874,0.8094462540716613,0.0,0.0001230562499999
3717,198.979996,47.05128,93.91952,193.67105,132.3482,0.16013513513513514,0.8398648648648649,0.19055374592833874,0.8094462540716613,0.0,0.0
3718,199.059998,27.27678,93.91952,183.65658,134.27688,0.15912162162162163,0.8408783783783784,0.18390804597701146,0.8160919540229885,0.0005133805555555,0.0
3719,179.360001,27.27678,93.91952,174.51335,134.33387,0.1589527027027027,0.8410472972972972,0.18390804597701146,0.8160919540229885,6.995221691295265e-06,0.0
3720,165.520004,28.39286,101.28345,264.20399,138.59464,0.16875,0.83125,0.18167072181670718,0.8183292781832927,5.528194444443339e-05,0.0002621152777777
3721,157.229996,15.0,102.18296,241.57735,127.71582,0.1481418918918919,0.8518581081081081,0.14415907207953604,0.8558409279204641,0.0,0.0013290895833331
3722,149.570007,15.0,102.18296,233.97281,127.95958,0.1508445945945946,0.8491554054054054,0.14415907207953604,0.8558409279204641,0.0,0.0009263513888888
3723,136.880005,15.0,102.18296,176.81998,128.78997,0.15118243243243243,0.8488175675675675,0.14415907207953604,0.8558409279204641,0.0,0.0
3724,136.039993,15.0,102.18296,177.53865,129.07378,0.15304054054054053,0.8469594594594594,0.14415907207953604,0.8558409279204641,0.0,0.0
3725,128.039993,20.0,101.28345,201.36906,140.00368,0.16486486486486485,0.835135135135135,0.2111024237685692,0.7888975762314309,0.0001924062499999,0.0
3726,127.269997,20.0,101.28345,194.52412,141.23459,0.13902027027027025,0.8609797297297297,0.2111024237685692,0.7888975762314309,0.0,0.0
3727,133.649994,15.0,100.22274,197.41464,139.82594,0.1322635135135135,0.8677364864864866,0.14332784184514002,0.85667215815486,0.0,3.848333333331579e-05
3728,136.279999,15.0,99.98562,194.14226,136.56302,0.1570945945945946,0.8429054054054054,0.14215686274509803,0.8578431372549019,0.0,0.0
3729,142.649994,15.0,100.63636,194.10464,137.0083,0.15760135135135134,0.8423986486486487,0.14451827242524914,0.8554817275747508,0.0,0.0
3730,141.360001,15.0,99.11264,196.68261,136.8981,0.1572635135135135,0.8427364864864865,0.138755980861244,0.8612440191387559,0.0,0.0
3731,143.619995,15.0,98.49498,201.33527,139.42521,0.13361486486486485,0.866385135135135,0.1382049245432883,0.8617950754567116,6.084722222217367e-06,0.0
3732,132.5,15.0,100.40319,205.29831,141.0434,0.1445945945945946,0.8554054054054053,0.14403973509933773,0.8559602649006622,0.0,0.0001032888888888
3733,90.360001,15.0,100.25392,197.78047,141.36124,0.14442567567567569,0.8555743243243243,0.14403973509933773,0.8559602649006622,1.597916666663658e-06,5.277777777775346e-08
3734,98.309998,56.29464,100.45408,192.24613,141.5785,0.1445945945945946,0.8554054054054053,0.17877094972067037,0.8212290502793296,0.0,0.0
3735,121.949997,56.29464,101.09388,208.24145,142.03655,0.14527027027027026,0.8547297297297297,0.1809369951534733,0.8190630048465266,1.6615972222211696e-05,0.0
3736,132.029999,56.29464,100.85103,206.08289,142.06984,0.14493243243243242,0.8550675675675675,0.1802091713596138,0.8197908286403861,1.3270833333316962e-06,0.0004052465277777
3737,150.020004,15.0,100.45845,202.52987,142.3771,0.14239864864864865,0.8576013513513513,0.14463840399002492,0.8553615960099751,1.875277777777098e-05,0.0
3738,163.029999,15.0,100.60514,205.60446,141.24464,0.13344594594594594,0.8665540540540541,0.14451827242524914,0.8554817275747508,5.9809027777769765e-05,9.068749999998676e-05
3739,168.800003,15.08571,100.78732,197.3776,141.23227,0.13513513513513514,0.8648648648648649,0.14583333333333334,0.8541666666666666,0.0,3.28263888888526e-06
3740,169.440002,15.08571,100.78732,332.11149,138.80228,0.16047297297297297,0.839527027027027,0.14583333333333334,0.8541666666666666,1.3888888888807178e-07,0.0
3741,166.360001,15.08571,100.78732,342.20866,138.27591,0.1608108108108108,0.8391891891891892,0.14583333333333334,0.8541666666666666,0.0,0.0005122569444443
3742,169.220001,15.08571,100.78732,338.47931,138.96361,0.15962837837837837,0.8403716216216216,0.14583333333333334,0.8541666666666666,0.0,0.0
3743,137.740005,15.02857,100.78732,251.79355,138.85682,0.15979729729729727,0.8402027027027027,0.14583333333333334,0.8541666666666666,0.0,0.001176902287191
3744,103.400002,197.5,84.3503,185.98282,141.43062,0.1508445945945946,0.8491554054054054,0.16638935108153077,0.8336106489184693,0.0,0.0066460229166663
3745,90.860001,188.18182,84.59939,185.60284,128.85373,0.15118243243243243,0.8488175675675675,0.1824212271973466,0.8175787728026533,0.0,0.0004008180555554
3746,82.07,188.18182,84.59939,180.86941,128.64111,0.1516891891891892,0.8483108108108108,0.1824212271973466,0.8175787728026533,0.0,0.0002155555555555
3747,88.019997,188.18182,84.59939,188.77836,128.0744,0.15185810810810813,0.8481418918918919,0.1824212271973466,0.8175787728026533,3.917083333332578e-05,0.0
3748,85.050003,188.18182,84.59939,187.53966,128.14802,0.15236486486486486,0.8476351351351351,0.1824212271973466,0.8175787728026533,0.0014657652777776,0.0
3749,88.080002,275.0,84.3503,202.19299,138.78875,0.15236486486486486,0.8476351351351351,0.16638935108153077,0.8336106489184693,0.0070486340277772,0.0
3750,90.059998,275.0,84.3519,173.95852,139.62778,0.13184960377676613,0.8681503962232338,0.16638935108153077,0.8336106489184693,0.0040883930555553,0.0
